childSkillName, childSkillId, icon, id2, level, skillDecoId, equipAddId, times, suiyin, item1, count1, item2, count2, originItem, collectLevel, des, des2, percent,
ShiMeiSkill_HeJi_TX_LV6, 10606, ShiMeiSkill_HeJi_TX_LV1, 10601, 6, 12401006, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV7, 10607, ShiMeiSkill_HeJi_TX_LV1, 10601, 7, 12401007, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV8, 10608, ShiMeiSkill_HeJi_TX_LV1, 10601, 8, 12401008, 0, 10, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV9, 10609, ShiMeiSkill_HeJi_TX_LV1, 10601, 9, 12401009, 0, 10, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV10, 10610, ShiMeiSkill_HeJi_TX_LV1, 10601, 10, 12401010, 0, 11, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV11, 10611, ShiMeiSkill_HeJi_TX_LV1, 10601, 11, 12401011, 0, 11, 250000, 1090232, 5, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV12, 10612, ShiMeiSkill_HeJi_TX_LV1, 10601, 12, 12401012, 0, 12, 250000, 1090232, 5, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV13, 10613, ShiMeiSkill_HeJi_TX_LV1, 10601, 13, 12401013, 0, 12, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV14, 10614, ShiMeiSkill_HeJi_TX_LV1, 10601, 14, 12401014, 0, 12, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV15, 10615, ShiMeiSkill_HeJi_TX_LV1, 10601, 15, 12401015, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV16, 10616, ShiMeiSkill_HeJi_TX_LV1, 10601, 16, 12401016, 0, 13, 300000, 1090232, 6, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV17, 10617, ShiMeiSkill_HeJi_TX_LV1, 10601, 17, 12401017, 0, 14, 300000, 1090232, 6, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV18, 10618, ShiMeiSkill_HeJi_TX_LV1, 10601, 18, 12401018, 0, 14, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV19, 10619, ShiMeiSkill_HeJi_TX_LV1, 10601, 19, 12401019, 0, 14, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV20, 10620, ShiMeiSkill_HeJi_TX_LV1, 10601, 20, 12401020, 0, 15, 350000, 1090232, 7, 1083004, 1, 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV21, 10621, ShiMeiSkill_HeJi_TX_LV1, 10601, 21, 12401021, 0, 15, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV22, 10622, ShiMeiSkill_HeJi_TX_LV1, 10601, 22, 12401022, 0, 15, 350000, 1090232, 7, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV23, 10623, ShiMeiSkill_HeJi_TX_LV1, 10601, 23, 12401023, 0, 16, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV24, 10624, ShiMeiSkill_HeJi_TX_LV1, 10601, 24, 12401024, 0, 16, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV25, 10625, ShiMeiSkill_HeJi_TX_LV1, 10601, 25, 12401025, 0, 17, 400000, 1090232, 8, 1083004, 5, 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV26, 10626, ShiMeiSkill_HeJi_TX_LV1, 10601, 26, 12401026, 0, 17, 400000, 1090232, 8, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV27, 10627, ShiMeiSkill_HeJi_TX_LV1, 10601, 27, 12401027, 0, 17, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV28, 10628, ShiMeiSkill_HeJi_TX_LV1, 10601, 28, 12401028, 0, 18, 400000, 1090232, 8, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV29, 10629, ShiMeiSkill_HeJi_TX_LV1, 10601, 29, 12401029, 0, 18, 450000, 1090232, 9, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_TX_LV30, 10630, ShiMeiSkill_HeJi_TX_LV1, 10601, 30, 12401030, 0, 0, 0, 1090232, 9, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV1, 10701, ShiMeiSkill_HeJi_WD_LV1, 10701, 1, 17141001, 0, 6, 50000, 1090232, 1, , , 1090132, 19, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV2, 10702, ShiMeiSkill_HeJi_WD_LV1, 10701, 2, 17141002, 0, 7, 100000, 1090232, 2, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV3, 10703, ShiMeiSkill_HeJi_WD_LV1, 10701, 3, 17141003, 0, 7, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV4, 10704, ShiMeiSkill_HeJi_WD_LV1, 10701, 4, 17141004, 0, 8, 150000, 1090232, 3, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV5, 10705, ShiMeiSkill_HeJi_WD_LV1, 10701, 5, 17141005, 0, 8, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV6, 10706, ShiMeiSkill_HeJi_WD_LV1, 10701, 6, 17141006, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV7, 10707, ShiMeiSkill_HeJi_WD_LV1, 10701, 7, 17141007, 0, 9, 200000, 1090232, 4, , , 1090132, 1, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
ShiMeiSkill_HeJi_WD_LV8, 10708, ShiMeiSkill_HeJi_WD_LV1, 10701, 8, 17141008, 0, 10, 200000, 1090232, 4, , , 1090132, 2, 连续施放可以和师妹一起打出连招\n对目标造成共计[CastGroup]点伤害并压制目标，最后一招击飞目标。\n<font color ='#C0E0AB'>云体：可在低空使用</font>\n<font color ='#43dfd9'>此技能需要选中目标才能施放</font>\n, 和师妹一起打出连招，对目标造成伤害并压制目标，最后一招击飞目标！升级后提升更多伤害。\n, 0.0, 
