additionalId,       name, pinji,  affixGroup, color, pinji2, wg, ng, wf, nf, , , ld, qj, gg, dc, sf, rj, , qx, nx, , , , , mz, gd, hx, hs, , , , , , , , , , , , , , gongliOffset,   ,  ,   propsDesc,  ,jiangxin,    ,    ,  ,  ,  ,  ,
3007071, 暗器库内功攻击7低级, 7, 3007, 1, 7, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+15, 0, 15, 107, 207, 0, 0, 0, 0, 
3007072, 暗器库内功攻击7中级, 7, 3007, 1, 7, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+16, 0, 16, 107, 207, 0, 0, 0, 0, 
3007081, 暗器库内功攻击8低级, 8, 0, 1, 8, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+17, 0, 15, 108, 208, 0, 0, 0, 0, 
3007082, 暗器库内功攻击8中级, 8, 0, 1, 8, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+19, 0, 19, 108, 208, 0, 0, 0, 0, 
3007091, 暗器库内功攻击9低级, 9, 0, 1, 9, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+20, 0, 17, 109, 209, 0, 0, 0, 0, 
3007092, 暗器库内功攻击9中级, 9, 0, 1, 9, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+21, 0, 21, 109, 209, 0, 0, 0, 0, 
3007101, 暗器库内功攻击10低级, 10, 0, 1, 10, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+22, 0, 19, 110, 210, 0, 0, 0, 0, 
3007102, 暗器库内功攻击10中级, 10, 0, 1, 10, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 倒海：内功攻击+24, 0, 24, 110, 210, 0, 0, 0, 0, 
3008011, 暗器库外功防御1低级, 1, 3008, 1, 1, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+18, 0, 1, 101, 201, 0, 0, 0, 0, 
3008012, 暗器库外功防御1中级, 1, 3008, 1, 1, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+24, 0, 2, 101, 201, 0, 0, 0, 0, 
3008021, 暗器库外功防御2低级, 2, 3008, 1, 2, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+28, 0, 3, 102, 202, 0, 0, 0, 0, 
3008022, 暗器库外功防御2中级, 2, 3008, 1, 2, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+36, 0, 4, 102, 202, 0, 0, 0, 0, 
3008031, 暗器库外功防御3低级, 3, 3008, 1, 3, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+40, 0, 5, 103, 203, 0, 0, 0, 0, 
3008032, 暗器库外功防御3中级, 3, 3008, 1, 3, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+50, 0, 6, 103, 203, 0, 0, 0, 0, 
3008041, 暗器库外功防御4低级, 4, 3008, 1, 4, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+52, 0, 7, 104, 204, 0, 0, 0, 0, 
3008042, 暗器库外功防御4中级, 4, 3008, 1, 4, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+64, 0, 8, 104, 204, 0, 0, 0, 0, 
3008051, 暗器库外功防御5低级, 5, 3008, 1, 5, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+66, 0, 9, 105, 205, 0, 0, 0, 0, 
3008052, 暗器库外功防御5中级, 5, 3008, 1, 5, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+78, 0, 10, 105, 205, 0, 0, 0, 0, 
3008061, 暗器库外功防御6低级, 6, 3008, 1, 6, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+80, 0, 11, 106, 206, 0, 0, 0, 0, 
3008062, 暗器库外功防御6中级, 6, 3008, 1, 6, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+90, 0, 14, 106, 206, 0, 0, 0, 0, 
3008071, 暗器库外功防御7低级, 7, 3008, 1, 7, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+92, 0, 15, 107, 207, 0, 0, 0, 0, 
3008072, 暗器库外功防御7中级, 7, 3008, 1, 7, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+104, 0, 16, 107, 207, 0, 0, 0, 0, 
3008081, 暗器库外功防御8低级, 8, 0, 1, 8, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+106, 0, 15, 108, 208, 0, 0, 0, 0, 
3008082, 暗器库外功防御8中级, 8, 0, 1, 8, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+118, 0, 19, 108, 208, 0, 0, 0, 0, 
3008091, 暗器库外功防御9低级, 9, 0, 1, 9, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+120, 0, 17, 109, 209, 0, 0, 0, 0, 
3008092, 暗器库外功防御9中级, 9, 0, 1, 9, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+132, 0, 21, 109, 209, 0, 0, 0, 0, 
3008101, 暗器库外功防御10低级, 10, 0, 1, 10, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+134, 0, 19, 110, 210, 0, 0, 0, 0, 
3008102, 暗器库外功防御10中级, 10, 0, 1, 10, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 含锋：外功防御+144, 0, 24, 110, 210, 0, 0, 0, 0, 
3009011, 暗器库内功防御1低级, 1, 3009, 1, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+8, 0, 1, 101, 201, 0, 0, 0, 0, 
3009012, 暗器库内功防御1中级, 1, 3009, 1, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+10, 0, 2, 101, 201, 0, 0, 0, 0, 
3009021, 暗器库内功防御2低级, 2, 3009, 1, 2, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+13, 0, 3, 102, 202, 0, 0, 0, 0, 
3009022, 暗器库内功防御2中级, 2, 3009, 1, 2, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+16, 0, 4, 102, 202, 0, 0, 0, 0, 
3009031, 暗器库内功防御3低级, 3, 3009, 1, 3, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+18, 0, 5, 103, 203, 0, 0, 0, 0, 
3009032, 暗器库内功防御3中级, 3, 3009, 1, 3, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+23, 0, 6, 103, 203, 0, 0, 0, 0, 
3009041, 暗器库内功防御4低级, 4, 3009, 1, 4, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+25, 0, 7, 104, 204, 0, 0, 0, 0, 
3009042, 暗器库内功防御4中级, 4, 3009, 1, 4, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+29, 0, 8, 104, 204, 0, 0, 0, 0, 
3009051, 暗器库内功防御5低级, 5, 3009, 1, 5, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+31, 0, 9, 105, 205, 0, 0, 0, 0, 
3009052, 暗器库内功防御5中级, 5, 3009, 1, 5, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+35, 0, 10, 105, 205, 0, 0, 0, 0, 
3009061, 暗器库内功防御6低级, 6, 3009, 1, 6, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+37, 0, 11, 106, 206, 0, 0, 0, 0, 
3009062, 暗器库内功防御6中级, 6, 3009, 1, 6, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+41, 0, 14, 106, 206, 0, 0, 0, 0, 
3009071, 暗器库内功防御7低级, 7, 3009, 1, 7, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+43, 0, 15, 107, 207, 0, 0, 0, 0, 
3009072, 暗器库内功防御7中级, 7, 3009, 1, 7, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+48, 0, 16, 107, 207, 0, 0, 0, 0, 
3009081, 暗器库内功防御8低级, 8, 0, 1, 8, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+50, 0, 15, 108, 208, 0, 0, 0, 0, 
3009082, 暗器库内功防御8中级, 8, 0, 1, 8, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+54, 0, 19, 108, 208, 0, 0, 0, 0, 
3009091, 暗器库内功防御9低级, 9, 0, 1, 9, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+56, 0, 17, 109, 209, 0, 0, 0, 0, 
3009092, 暗器库内功防御9中级, 9, 0, 1, 9, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+60, 0, 21, 109, 209, 0, 0, 0, 0, 
3009101, 暗器库内功防御10低级, 10, 0, 1, 10, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+62, 0, 19, 110, 210, 0, 0, 0, 0, 
3009102, 暗器库内功防御10中级, 10, 0, 1, 10, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 蓄雷：内功防御+66, 0, 24, 110, 210, 0, 0, 0, 0, 
3010011, 暗器库气血1低级, 1, 3010, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+1, 0, 1, 101, 201, 0, 0, 0, 0, 
3010012, 暗器库气血1中级, 1, 3010, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+1, 0, 2, 101, 201, 0, 0, 0, 0, 
3010021, 暗器库气血2低级, 2, 3010, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+50, 0, 3, 102, 202, 0, 0, 0, 0, 
3010022, 暗器库气血2中级, 2, 3010, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+60, 0, 4, 102, 202, 0, 0, 0, 0, 
3010031, 暗器库气血3低级, 3, 3010, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+80, 0, 5, 103, 203, 0, 0, 0, 0, 
3010032, 暗器库气血3中级, 3, 3010, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+100, 0, 6, 103, 203, 0, 0, 0, 0, 
3010041, 暗器库气血4低级, 4, 3010, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+110, 0, 7, 104, 204, 0, 0, 0, 0, 
3010042, 暗器库气血4中级, 4, 3010, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+130, 0, 8, 104, 204, 0, 0, 0, 0, 
3010051, 暗器库气血5低级, 5, 3010, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+140, 0, 9, 105, 205, 0, 0, 0, 0, 
3010052, 暗器库气血5中级, 5, 3010, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+160, 0, 10, 105, 205, 0, 0, 0, 0, 
3010061, 暗器库气血6低级, 6, 3010, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+170, 0, 11, 106, 206, 0, 0, 0, 0, 
3010062, 暗器库气血6中级, 6, 3010, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+190, 0, 14, 106, 206, 0, 0, 0, 0, 
3010071, 暗器库气血7低级, 7, 3010, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+200, 0, 15, 107, 207, 0, 0, 0, 0, 
3010072, 暗器库气血7中级, 7, 3010, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+230, 0, 16, 107, 207, 0, 0, 0, 0, 
3010081, 暗器库气血8低级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+240, 0, 15, 108, 208, 0, 0, 0, 0, 
3010082, 暗器库气血8中级, 8, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+260, 0, 19, 108, 208, 0, 0, 0, 0, 
3010091, 暗器库气血9低级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+270, 0, 17, 109, 209, 0, 0, 0, 0, 
3010092, 暗器库气血9中级, 9, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+290, 0, 21, 109, 209, 0, 0, 0, 0, 
3010101, 暗器库气血10低级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+300, 0, 19, 110, 210, 0, 0, 0, 0, 
3010102, 暗器库气血10中级, 10, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 厚德：气血上限+330, 0, 24, 110, 210, 0, 0, 0, 0, 
3011011, 暗器库内息1低级, 1, 3011, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 旷息：内息上限+1, 0, 1, 101, 201, 0, 0, 0, 0, 
3011012, 暗器库内息1中级, 1, 3011, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 旷息：内息上限+1, 0, 2, 101, 201, 0, 0, 0, 0, 
3011021, 暗器库内息2低级, 2, 3011, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 旷息：内息上限+11, 0, 3, 102, 202, 0, 0, 0, 0, 
