id,quality,name,evaluationLV,limitLVMin,limitLVMax,menpai,desc,bgDesc,jiangxin,enhanceAble,jiangxinAble,tejiAble,durable,wgMin,wgMax,ngMin,ngMax,wf,nf,dingliATK,dingliDEF,ld,qj,gg,dc,sf,rj,gongli,zhanliOffset,dingli,qx,mz,gd,hx,hs,chaizhao,yushang,poshang,liaoshang,repairCost,icon,xxx3d_str,catDesc,taozhuangId,equipType,equipPos
6402045,2,山河·花鸟扇,53,45,0,4,本装备为PVP装,,2,1,1,1,1500,45,56,3,4,0,0,0,0,10,7,0,12,0,0,6,0,0,0,0,0,0,0,3,0,0,0,216,icon_64_equip_main_TM_Shan_0006,Weapon_TM_M_Main_1007,江洋大盗,0,2,FuWuQi
6402046,2,山河·山水扇,63,55,0,4,本装备为PVP装,,4,1,1,1,1500,60,74,5,6,0,0,0,0,13,8,0,14,0,0,8,0,0,0,0,0,0,0,4,0,0,0,288,icon_64_equip_main_TM_Shan_0007,Weapon_TM_M_Main_1008,江洋大盗,0,2,FuWuQi
6402047,2,山河·寻梅扇,73,65,0,4,本装备为PVP装,,6,1,1,1,1500,78,96,7,8,0,0,0,0,15,10,0,17,0,0,14,0,0,0,0,0,0,0,7,0,0,0,384,icon_64_equip_main_TM_Shan_0008,Weapon_TM_M_Main_1009,江洋大盗,0,2,FuWuQi
6402048,2,山河·墨宝扇,83,70,0,4,本装备为PVP装,,8,1,1,1,1500,103,126,9,11,0,0,0,0,17,12,0,20,0,0,24,0,0,0,0,0,0,0,12,0,0,0,480,icon_64_equip_main_TM_Shan_0009,Weapon_TM_M_Main_1010,江洋大盗,0,2,FuWuQi
6402049,2,山河·飞鹤扇,88,70,0,4,本装备为PVP装,,9,1,1,1,1500,117,143,10,13,0,0,0,0,18,12,0,21,0,0,28,0,0,0,0,0,0,0,14,0,0,0,600,icon_64_equip_main_TM_Shan_0010,Weapon_TM_M_Main_1011,江洋大盗,0,2,FuWuQi
6402050,1,彩屏扇,38,35,0,4,本装备为PVP装,,2,1,1,1,1500,30,37,2,2,0,0,0,0,7,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_main_TM_Shan_0005,Weapon_TM_M_Main_1006,商店售卖,0,2,FuWuQi
6402051,1,花鸟扇,48,45,0,4,本装备为PVP装,,2,1,1,1,1500,39,48,3,3,0,0,0,0,9,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_main_TM_Shan_0006,Weapon_TM_M_Main_1007,商店售卖,0,2,FuWuQi
6402052,1,山水扇,58,55,0,4,本装备为PVP装,,4,1,1,1,1500,60,74,5,6,0,0,0,0,13,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_main_TM_Shan_0007,Weapon_TM_M_Main_1008,商店售卖,0,2,FuWuQi
6402053,1,寻梅扇,68,65,0,4,本装备为PVP装,,6,1,1,1,1500,78,96,7,8,0,0,0,0,15,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_main_TM_Shan_0008,Weapon_TM_M_Main_1009,商店售卖,0,2,FuWuQi
6402054,1,墨宝扇,78,70,0,4,本装备为PVP装,,8,1,1,1,1500,103,126,9,11,0,0,0,0,17,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_main_TM_Shan_0009,Weapon_TM_M_Main_1010,商店售卖,0,2,FuWuQi
6402055,1,飞鹤扇,85,70,0,4,本装备为PVP装,,9,1,1,1,1500,117,143,10,13,0,0,0,0,18,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,icon_64_equip_main_TM_Shan_0010,Weapon_TM_M_Main_1011,商店售卖,0,2,FuWuQi
6402056,0,折扇,1,1,0,4,,,0,0,0,0,1000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_main_TM_Shan_0000,Weapon_TM_M_Main_1001,商店出售,0,1,FuWuQi
6402057,0,麻纸扇,5,1,0,4,,,0,0,0,0,1000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_main_TM_Shan_0001,Weapon_TM_M_Main_1002,商店售卖,0,1,FuWuQi
6402058,1,凡铁扇,8,7,0,4,,,0,0,0,0,1200,10,13,0,0,0,0,0,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,icon_64_equip_main_TM_Shan_0002,Weapon_TM_M_Main_1003,商店售卖,0,1,FuWuQi
6402059,1,钢骨扇,18,11,0,4,,,0,0,0,0,1200,16,19,0,0,0,0,0,0,2,2,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_main_TM_Shan_0003,Weapon_TM_M_Main_1004,商店售卖,0,1,FuWuQi
6402060,1,清松扇,28,21,0,4,,,0,0,0,0,1200,22,27,1,1,0,0,0,0,4,3,0,5,0,0,0,79,0,0,0,0,0,0,0,0,0,0,48,icon_64_equip_main_TM_Shan_0004,Weapon_TM_M_Main_1005,商店售卖,0,1,FuWuQi
6402061,3,长天扇,93,81,0,4,本装备为PVP装,,9,1,1,1,1800,136,168,13,16,0,0,0,0,19,13,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,icon_64_equip_main_TM_Shan_0020,Weapon_TM_M_Main_1021,不再投放的旧版任务装,0,2,FuWuQi
6502001,0,剑匣,1,1,0,0,,,0,0,0,0,1000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_ZW_JianQiao_0101,Weapon_ZW_M_Auxiliary_1001,新手装,0,1,FuWuQi
6502002,0,阴阳剑匣,5,1,0,0,,,0,0,0,0,1000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_ZW_JianQiao_0102,Weapon_ZW_M_Auxiliary_1002,任务装PVE,0,1,FuWuQi
6502003,1,八卦剑匣,8,7,0,0,,,0,0,0,0,1200,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,12,icon_64_equip_auxiliary_ZW_JianQiao_0103,Weapon_ZW_M_Auxiliary_1003,任务装PVE,0,1,FuWuQi
6502004,1,无名剑匣,18,11,0,0,,,0,0,0,0,1200,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_ZW_JianQiao_0104,Weapon_ZW_M_Auxiliary_1004,任务装PVE,0,1,FuWuQi
6502005,1,众妙剑匣,28,21,0,0,,,0,0,0,0,1200,28,33,2,3,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,1,0,48,icon_64_equip_auxiliary_ZW_JianQiao_0105,Weapon_ZW_M_Auxiliary_1005,任务装PVE,0,1,FuWuQi
6502006,1,道冲剑匣,38,31,0,0,本装备为PVP装,,2,1,1,1,1500,30,37,5,6,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_ZW_JianQiao_0106,Weapon_ZW_M_Auxiliary_1006,不再投放的旧版任务装,0,2,FuWuQi
6502007,1,弗盈剑匣,48,41,0,0,本装备为PVP装,,2,1,1,1,1500,34,42,8,10,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_auxiliary_ZW_JianQiao_0107,Weapon_ZW_M_Auxiliary_1007,不再投放的旧版任务装,0,2,FuWuQi
6502008,2,中渊剑匣,63,51,0,0,本装备为PVP装,,4,1,1,1,1500,52,64,16,20,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_auxiliary_ZW_JianQiao_0108,Weapon_ZW_M_Auxiliary_1008,不再投放的旧版任务装,0,2,FuWuQi
6502009,2,湛存剑匣,73,61,0,0,本装备为PVP装,,6,1,1,1,1500,69,84,22,28,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_auxiliary_ZW_JianQiao_0109,Weapon_ZW_M_Auxiliary_1009,不再投放的旧版任务装,0,2,FuWuQi
6502010,2,玄牝剑匣,83,70,0,0,本装备为PVP装,,8,1,1,1,1500,90,110,30,38,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_auxiliary_ZW_JianQiao_0110,Weapon_ZW_M_Auxiliary_1010,不再投放的旧版任务装,0,2,FuWuQi
6502011,1,象帝剑匣,85,70,0,0,本装备为PVP装,,9,1,1,1,1500,102,126,35,44,0,0,0,0,0,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,icon_64_equip_auxiliary_ZW_JianQiao_0111,Weapon_ZW_M_Auxiliary_1011,未投放装备,0,2,FuWuQi
6502012,1,紫电剑匣,40,31,0,0,本装备为PVP装,,2,1,1,1,1200,27,33,5,7,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,icon_64_equip_auxiliary_ZW_JianQiao_0112,Weapon_ZW_M_Auxiliary_1012,制造装,0,2,FuWuQi
6502013,1,金鼎剑匣,50,41,0,0,本装备为PVP装,,2,1,1,1,1200,36,44,9,11,0,0,0,0,0,15,9,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,108,icon_64_equip_auxiliary_ZW_JianQiao_0113,Weapon_ZW_M_Auxiliary_1013,制造装,0,2,FuWuQi
6502014,1,涸辙之匣,60,51,0,0,本装备为PVP装,,4,1,1,1,1200,48,59,15,18,0,0,0,0,0,19,12,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,144,icon_64_equip_auxiliary_ZW_JianQiao_0114,Weapon_ZW_M_Auxiliary_1014,制造装,0,2,FuWuQi
6502015,1,德充之匣,70,61,0,0,本装备为PVP装,,6,1,1,1,1200,64,78,20,26,0,0,0,0,0,23,14,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,192,icon_64_equip_auxiliary_ZW_JianQiao_0115,Weapon_ZW_M_Auxiliary_1015,制造装,0,2,FuWuQi
6502016,1,帝王之匣,80,70,0,0,本装备为PVP装,,8,1,1,1,1200,83,102,27,34,0,0,0,0,0,27,16,0,0,0,22,0,0,0,0,0,0,0,11,0,0,0,240,icon_64_equip_auxiliary_ZW_JianQiao_0116,Weapon_ZW_M_Auxiliary_1016,制造装,0,2,FuWuQi
6502017,1,养生之匣,90,70,0,0,本装备为PVP装,,9,1,1,1,1200,107,132,37,46,0,0,0,0,0,31,18,0,0,0,30,0,0,0,0,0,0,0,15,0,0,0,300,icon_64_equip_auxiliary_ZW_JianQiao_0117,Weapon_ZW_M_Auxiliary_1017,制造装,0,2,FuWuQi
6502018,2,紫霞剑匣,45,31,0,0,本装备为PVP装,,2,1,1,1,1500,31,38,7,9,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_ZW_JianQiao_0112,Weapon_ZW_M_Auxiliary_1012,制造装,0,2,FuWuQi
6502019,2,金瓯剑匣,55,41,0,0,本装备为PVP装,,2,1,1,1,1500,42,51,12,15,0,0,0,0,0,17,10,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,216,icon_64_equip_auxiliary_ZW_JianQiao_0113,Weapon_ZW_M_Auxiliary_1013,制造装,0,2,FuWuQi
6502020,2,骊珠之匣,65,51,0,0,本装备为PVP装,,4,1,1,1,1500,55,68,17,22,0,0,0,0,0,21,13,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,288,icon_64_equip_auxiliary_ZW_JianQiao_0114,Weapon_ZW_M_Auxiliary_1014,制造装,0,2,FuWuQi
6502021,2,御寇之匣,75,61,0,0,本装备为PVP装,,6,1,1,1,1500,72,88,23,29,0,0,0,0,0,25,15,0,0,0,16,0,0,0,0,0,0,0,8,0,0,0,384,icon_64_equip_auxiliary_ZW_JianQiao_0115,Weapon_ZW_M_Auxiliary_1015,制造装,0,2,FuWuQi
6502022,2,宗师之匣,85,70,0,0,本装备为PVP装,,8,1,1,1,1500,95,116,32,40,0,0,0,0,0,29,17,0,0,0,26,0,0,0,0,0,0,0,13,0,0,0,480,icon_64_equip_auxiliary_ZW_JianQiao_0116,Weapon_ZW_M_Auxiliary_1016,制造装,0,2,FuWuQi
6502023,2,逍遥之匣,95,70,0,0,本装备为PVP装,,9,1,1,1,1500,120,147,42,52,0,0,0,0,0,33,20,0,0,0,34,0,0,0,0,0,0,0,17,0,0,0,600,icon_64_equip_auxiliary_ZW_JianQiao_0117,Weapon_ZW_M_Auxiliary_1017,制造装,0,2,FuWuQi
6502024,3,紫晶剑匣,63,41,0,0,本装备为PVP装,,2,1,1,1,1800,52,64,16,20,0,0,0,0,0,20,13,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,432,icon_64_equip_auxiliary_ZW_JianQiao_0113,Weapon_ZW_M_Auxiliary_1013,制造装,0,2,FuWuQi
6502025,3,疑冰之匣,73,51,0,0,本装备为PVP装,,4,1,1,1,1800,69,84,22,28,0,0,0,0,0,24,15,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,576,icon_64_equip_auxiliary_ZW_JianQiao_0114,Weapon_ZW_M_Auxiliary_1014,制造装,0,2,FuWuQi
6502026,3,知北之匣,83,61,0,0,本装备为PVP装,,6,1,1,1,1800,90,110,30,38,0,0,0,0,0,28,17,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,768,icon_64_equip_auxiliary_ZW_JianQiao_0115,Weapon_ZW_M_Auxiliary_1015,制造装,0,2,FuWuQi
6502027,3,人间之匣,93,70,0,0,本装备为PVP装,,8,1,1,1,1800,115,141,40,50,0,0,0,0,0,32,19,0,0,0,32,0,0,0,0,0,0,0,16,0,0,0,960,icon_64_equip_auxiliary_ZW_JianQiao_0116,Weapon_ZW_M_Auxiliary_1016,制造装,0,2,FuWuQi
6502028,3,齐物之匣,103,70,0,0,本装备为PVP装,,9,1,1,1,1800,141,173,51,64,0,0,0,0,0,36,22,0,0,0,38,0,0,0,0,0,0,0,19,0,0,0,1200,icon_64_equip_auxiliary_ZW_JianQiao_0117,Weapon_ZW_M_Auxiliary_1017,制造装,0,2,FuWuQi
6502029,3,驰骋剑匣,47,30,0,0,,,2,1,1,1,1500,33,40,8,10,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_ZW_JianQiao_0106,Weapon_ZW_M_Auxiliary_1006,普通话本装（不再产出）,0,2,FuWuQi
6502030,3,纷纭剑匣,62,41,0,0,本装备为PVP装,,2,1,1,1,1800,51,63,15,19,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,icon_64_equip_auxiliary_ZW_JianQiao_0107,Weapon_ZW_M_Auxiliary_1007,普通话本装（不再产出）,0,2,FuWuQi
6502031,3,冰浊剑匣,70,51,0,0,本装备为PVP装,,4,1,1,1,1800,64,78,20,26,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,icon_64_equip_auxiliary_ZW_JianQiao_0108,Weapon_ZW_M_Auxiliary_1008,普通话本装（不再产出）,0,2,FuWuQi
6502032,3,熙泊剑匣,80,61,0,0,本装备为PVP装,,6,1,1,1,1800,83,102,27,34,0,0,0,0,0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,icon_64_equip_auxiliary_ZW_JianQiao_0109,Weapon_ZW_M_Auxiliary_1009,普通话本装（不再产出）,0,2,FuWuQi
6502033,3,明昧剑匣,90,70,0,0,本装备为PVP装,,8,1,1,1,1800,107,132,37,46,0,0,0,0,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,icon_64_equip_auxiliary_ZW_JianQiao_0110,Weapon_ZW_M_Auxiliary_1010,普通话本装（不再产出）,0,2,FuWuQi
6502034,3,官溪剑匣,67,50,0,0,本装备为PVP装,,2,1,1,1,1800,59,72,18,24,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,icon_64_equip_auxiliary_ZW_JianQiao_0118,Weapon_ZW_M_Auxiliary_1018,挑战本装（不再产出）,0,2,FuWuQi
6502035,3,谷荣剑匣,77,60,0,0,本装备为PVP装,,4,1,1,1,1800,76,94,25,31,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,icon_64_equip_auxiliary_ZW_JianQiao_0119,Weapon_ZW_M_Auxiliary_1019,挑战本装（不再产出）,0,2,FuWuQi
6502036,3,守黑剑匣,87,70,0,0,本装备为PVP装,,6,1,1,1,1800,100,122,34,42,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,icon_64_equip_auxiliary_ZW_JianQiao_0120,Weapon_ZW_M_Auxiliary_1020,挑战本装（不再产出）,0,2,FuWuQi
6502037,3,知白剑匣,97,70,0,0,本装备为PVP装,,8,1,1,1,1800,125,153,44,55,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,icon_64_equip_auxiliary_ZW_JianQiao_0121,Weapon_ZW_M_Auxiliary_1021,挑战本装（不再产出）,0,2,FuWuQi
6502038,4,止辱之匣,105,81,0,0,本装备为PVP装,,9,1,1,1,2000,146,179,53,67,0,0,0,0,0,36,22,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,6000,icon_64_equip_auxiliary_ZW_JianQiao_0124,Weapon_ZW_M_Auxiliary_1024,稀有装,0,2,FuWuQi
6502039,4,唯兵之匣,97,65,0,0,本装备为PVP装,,6,1,1,1,2000,124,152,43,54,0,0,0,0,0,33,20,0,0,0,36,0,0,0,0,0,0,0,18,0,0,0,3840,icon_64_equip_auxiliary_ZW_JianQiao_0123,Weapon_ZW_M_Auxiliary_1023,稀有装,0,2,FuWuQi
6502040,4,离婴之匣,110,85,0,0,本装备为PVP装,,9,1,1,1,2000,175,214,71,88,0,0,0,0,0,45,27,0,0,0,44,0,0,0,0,0,0,0,22,0,0,0,4800,icon_64_equip_auxiliary_ZW_JianQiao_0122,Weapon_ZW_M_Auxiliary_1022,稀有装,0,2,FuWuQi
6502041,4,凶年之匣,115,90,0,0,本装备为PVP装,,9,1,1,1,2000,204,249,81,102,0,0,0,0,0,53,32,0,0,0,46,0,0,0,0,0,0,0,23,0,0,0,6000,icon_64_equip_weapon_ZW_JianQiao_0132,Weapon_ZW_M_Auxiliary_1032,稀有装,0,2,FuWuQi
6502042,1,无名剑匣,13,15,0,0,,,0,0,0,0,1200,8,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_ZW_JianQiao_0104,Weapon_ZW_M_Auxiliary_1004,江洋大盗,0,1,FuWuQi
6502043,1,众妙剑匣,23,25,0,0,,,0,0,0,0,1200,14,17,1,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,icon_64_equip_auxiliary_ZW_JianQiao_0105,Weapon_ZW_M_Auxiliary_1005,江洋大盗,0,1,FuWuQi
6502044,2,山河·道冲剑匣,43,30,0,0,本装备为PVP装,,2,1,1,1,1500,29,36,6,8,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_ZW_JianQiao_0106,Weapon_ZW_M_Auxiliary_1006,江洋大盗,0,2,FuWuQi
6502045,2,山河·弗盈剑匣,53,45,0,0,本装备为PVP装,,2,1,1,1,1500,40,48,11,13,0,0,0,0,0,16,10,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,216,icon_64_equip_auxiliary_ZW_JianQiao_0107,Weapon_ZW_M_Auxiliary_1007,江洋大盗,0,2,FuWuQi
6502046,2,山河·中渊剑匣,63,55,0,0,本装备为PVP装,,4,1,1,1,1500,52,64,16,20,0,0,0,0,0,20,13,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,288,icon_64_equip_auxiliary_ZW_JianQiao_0108,Weapon_ZW_M_Auxiliary_1008,江洋大盗,0,2,FuWuQi
6502047,2,山河·湛存剑匣,73,65,0,0,本装备为PVP装,,6,1,1,1,1500,69,84,22,28,0,0,0,0,0,24,15,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,384,icon_64_equip_auxiliary_ZW_JianQiao_0109,Weapon_ZW_M_Auxiliary_1009,江洋大盗,0,2,FuWuQi
6502048,2,山河·玄牝剑匣,83,70,0,0,本装备为PVP装,,8,1,1,1,1500,90,110,30,38,0,0,0,0,0,28,17,0,0,0,24,0,0,0,0,0,0,0,12,0,0,0,480,icon_64_equip_auxiliary_ZW_JianQiao_0110,Weapon_ZW_M_Auxiliary_1010,江洋大盗,0,2,FuWuQi
6502049,2,山河·象帝剑匣,88,70,0,0,本装备为PVP装,,9,1,1,1,1500,102,126,35,44,0,0,0,0,0,30,18,0,0,0,28,0,0,0,0,0,0,0,14,0,0,0,600,icon_64_equip_auxiliary_ZW_JianQiao_0111,Weapon_ZW_M_Auxiliary_1011,江洋大盗,0,2,FuWuQi
6502050,1,道冲剑匣,38,35,0,0,本装备为PVP装,,2,1,1,1,1500,30,37,5,6,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_ZW_JianQiao_0106,Weapon_ZW_M_Auxiliary_1006,商店售卖,0,2,FuWuQi
6502051,1,弗盈剑匣,48,45,0,0,本装备为PVP装,,2,1,1,1,1500,34,42,8,10,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_auxiliary_ZW_JianQiao_0107,Weapon_ZW_M_Auxiliary_1007,商店售卖,0,2,FuWuQi
6502052,1,中渊剑匣,58,55,0,0,本装备为PVP装,,4,1,1,1,1500,52,64,16,20,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_auxiliary_ZW_JianQiao_0108,Weapon_ZW_M_Auxiliary_1008,商店售卖,0,2,FuWuQi
6502053,1,湛存剑匣,68,65,0,0,本装备为PVP装,,6,1,1,1,1500,69,84,22,28,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_auxiliary_ZW_JianQiao_0109,Weapon_ZW_M_Auxiliary_1009,商店售卖,0,2,FuWuQi
6502054,1,玄牝剑匣,78,70,0,0,本装备为PVP装,,8,1,1,1,1500,90,110,30,38,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_auxiliary_ZW_JianQiao_0110,Weapon_ZW_M_Auxiliary_1010,商店售卖,0,2,FuWuQi
6502055,1,象帝剑匣,85,70,0,0,本装备为PVP装,,9,1,1,1,1500,102,126,35,44,0,0,0,0,0,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,icon_64_equip_auxiliary_ZW_JianQiao_0111,Weapon_ZW_M_Auxiliary_1011,商店售卖,0,2,FuWuQi
6502056,0,剑匣,1,1,0,0,,,0,0,0,0,1000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_ZW_JianQiao_0101,Weapon_ZW_M_Auxiliary_1001,商店出售,0,1,FuWuQi
6502057,0,阴阳剑匣,5,1,0,0,,,0,0,0,0,1000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_ZW_JianQiao_0102,Weapon_ZW_M_Auxiliary_1002,商店售卖,0,1,FuWuQi
6502058,1,八卦剑匣,8,7,0,0,,,0,0,0,0,1200,10,13,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,icon_64_equip_auxiliary_ZW_JianQiao_0103,Weapon_ZW_M_Auxiliary_1003,商店售卖,0,1,FuWuQi
6502059,1,无名剑匣,18,11,0,0,,,0,0,0,0,1200,16,19,0,0,0,0,0,0,0,3,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_ZW_JianQiao_0104,Weapon_ZW_M_Auxiliary_1004,商店售卖,0,1,FuWuQi
6502060,1,众妙剑匣,28,21,0,0,,,0,0,0,0,1200,22,27,2,3,0,0,0,0,0,7,4,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,48,icon_64_equip_auxiliary_ZW_JianQiao_0105,Weapon_ZW_M_Auxiliary_1005,商店售卖,0,1,FuWuQi
6502061,3,知白剑匣,93,81,0,0,本装备为PVP装,,9,1,1,1,1800,118,145,42,53,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,icon_64_equip_auxiliary_ZW_JianQiao_0121,Weapon_ZW_M_Auxiliary_1021,不再投放的旧版任务装,0,2,FuWuQi
6602001,0,伞中剑,1,1,0,7,,,0,0,0,0,1000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_TX_SanSLJ_0101,,新手装,0,1,FuWuQi
6602002,0,白银刃,5,1,0,7,,,0,0,0,0,1000,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,icon_64_equip_auxiliary_TX_SanSLJ_0102,,任务装PVE,0,1,FuWuQi
6602003,1,竹溪刃,8,7,0,7,,,0,0,0,0,1200,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,12,icon_64_equip_auxiliary_TX_SanSLJ_0103,,任务装PVE,0,1,FuWuQi
6602004,1,鱼龙刃,18,11,0,7,,,0,0,0,0,1200,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,24,icon_64_equip_auxiliary_TX_SanSLJ_0104,,任务装PVE,0,1,FuWuQi
6602005,1,青蛇刃,28,21,0,7,,,0,0,0,0,1200,28,33,3,3,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,1,0,48,icon_64_equip_auxiliary_TX_SanSLJ_0105,,任务装PVE,0,1,FuWuQi
6602006,1,裁玉刃,38,31,0,7,本装备为PVP装,,2,1,1,1,1500,27,33,6,8,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,144,icon_64_equip_auxiliary_TX_SanSLJ_0106,,不再投放的旧版任务装,0,2,FuWuQi
6602007,1,芳花刃,48,41,0,7,本装备为PVP装,,2,1,1,1,1500,32,39,10,13,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,216,icon_64_equip_auxiliary_TX_SanSLJ_0107,,不再投放的旧版任务装,0,2,FuWuQi
6602008,2,静华刃,63,51,0,7,本装备为PVP装,,4,1,1,1,1500,49,60,21,26,0,0,0,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,288,icon_64_equip_auxiliary_TX_SanSLJ_0108,,不再投放的旧版任务装,0,2,FuWuQi
6602009,2,绿腰刃,73,61,0,7,本装备为PVP装,,6,1,1,1,1500,64,78,28,36,0,0,0,0,0,27,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,icon_64_equip_auxiliary_TX_SanSLJ_0109,,不再投放的旧版任务装,0,2,FuWuQi
6602010,2,语香刃,83,70,0,7,本装备为PVP装,,8,1,1,1,1500,84,102,39,48,0,0,0,0,0,31,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,480,icon_64_equip_auxiliary_TX_SanSLJ_0110,,不再投放的旧版任务装,0,2,FuWuQi
